time,mnvel,errvel,inst,tel,source
2453160.85398,5.55,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.8555,7.86,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.85701,6.2,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.85849,6.35,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.86003,5.93,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.86155,9.14,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.86308,4.75,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.86464,6.7,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.86614,7.32,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.8676,6.33,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.86918,10.2,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.87066,10.23,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.87219,5.62,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.87372,8.57,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.87524,13.54,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.87671,9.72,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.87825,4.55,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.87979,8.82,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.8813,11.93,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.88288,7.5,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.88431,8.23,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.88582,10.85,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.88736,10.97,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.88889,7.62,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.89036,8.3,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.89194,11.91,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.89371,9.99,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.89522,7.47,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.89675,9.09,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.89824,10.0,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.89978,6.47,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.90128,6.76,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.90279,9.71,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.90433,7.8,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.90584,6.3,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.90736,7.43,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.90887,7.21,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.91039,7.69,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.91191,6.34,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.91344,6.63,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.91495,8.9,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.91643,6.7,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.91795,7.89,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.91949,7.52,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.921,6.26,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.9225,7.14,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.92406,6.14,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.92557,7.19,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.92708,6.22,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.92859,6.17,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.93009,6.6,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.93165,7.44,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.93317,8.24,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.93469,6.45,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.93615,5.3,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.93773,5.91,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.93922,8.79,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453160.94075,9.49,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.51515,6.07,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.51656,4.46,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.51813,6.74,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.51962,8.33,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.52115,6.33,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.52265,2.58,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.52426,8.52,1.18,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.52579,9.52,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.52725,5.54,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.52873,4.29,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.53033,6.61,1.35,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.53189,7.31,1.21,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.53343,5.21,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.53488,6.17,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.53639,4.87,1.18,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.53794,5.43,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.53936,6.88,1.43,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.54096,4.84,1.36,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.54252,5.86,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.54402,8.05,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.54564,5.49,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.54714,7.04,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.54874,7.04,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.55019,5.34,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.55178,5.4,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.55324,5.22,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.55479,8.1,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.55632,5.43,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.55781,4.71,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.55934,7.32,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.56094,8.55,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.56241,3.32,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.56399,4.26,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.56543,7.13,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.56701,6.23,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.56847,6.39,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.57002,3.94,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.57153,4.79,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.57306,5.4,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.57455,3.69,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.57612,6.77,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.57763,6.14,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.5791,5.43,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.58064,1.8,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.58212,5.83,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.58363,6.67,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.58521,4.49,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.58668,3.38,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.58823,4.91,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.58974,5.13,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.59125,3.64,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.59276,4.34,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.59431,6.34,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.59581,4.55,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.59735,2.6,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.59879,5.42,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.60034,5.65,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.60189,3.32,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6034,4.1,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.60492,6.41,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.60644,3.76,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.60793,3.31,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.60947,3.64,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.61096,4.18,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6125,5.75,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.614,4.29,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.61553,5.34,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.61709,4.93,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.61859,7.08,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.62011,7.75,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.62162,5.28,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.62314,2.93,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.62464,3.9,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.62616,7.79,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.62767,6.77,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.62921,4.54,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.63069,2.17,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.63226,4.58,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.63375,5.93,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6352,4.3,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.63683,3.44,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6383,4.99,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.63983,5.6,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.64133,4.24,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.64286,5.45,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.64438,4.44,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.64584,4.08,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.64743,3.96,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6489,4.82,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.65044,2.6,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.65192,5.23,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.65347,5.08,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.65497,3.8,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.65657,4.74,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.65802,6.93,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6595,4.77,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.661,5.11,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.66256,4.4,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.66408,8.71,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.66559,7.84,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.67577,3.68,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.67724,2.37,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.67874,7.34,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.68031,6.58,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.68182,2.61,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.68323,4.75,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6849,8.04,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6864,7.13,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.68787,5.65,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.68946,5.13,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.69102,8.26,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.69238,7.76,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.69401,4.81,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.6955,5.71,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.69704,9.1,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.69854,7.41,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.7001,5.26,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.70151,6.21,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.70308,5.69,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.70461,7.03,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.70609,6.67,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.70764,3.7,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.70912,4.38,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.71062,7.79,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.71217,5.79,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.71364,3.74,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.71516,5.49,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.71669,6.29,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.71824,4.07,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.71964,6.09,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.72128,9.54,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.72276,7.25,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.72426,4.18,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.72588,3.98,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.7278,-9342.800000000001,0.7,harps0-benedict2022,harps0,benedict2022
2453161.72884,4.72,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.73036,4.79,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.73188,5.4,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.73341,6.87,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.73491,7.26,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.73639,5.23,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.73797,6.59,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.73945,5.38,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.74099,6.82,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.74249,5.81,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.74405,4.75,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.74552,7.24,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.74709,7.49,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.74855,5.69,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.75011,4.71,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.75164,8.78,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.75311,7.22,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.75468,4.4,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.75615,5.38,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.75769,6.34,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.75917,7.72,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.7607,5.4,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.76225,7.26,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.76372,6.5,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.76527,8.76,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.76675,6.8,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.76826,7.06,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.76977,5.17,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.77134,8.72,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.77282,7.38,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.77581,3.8,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.77741,7.41,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.77889,8.77,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.78038,4.17,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.78191,2.42,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.78341,5.17,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.78493,4.91,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.78648,4.99,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.78795,4.12,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.78947,5.16,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.79103,4.9,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.79255,5.69,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.79409,4.32,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.79554,5.56,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.79711,9.8,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.7986,6.76,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.80011,2.77,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.80164,5.13,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.80312,7.65,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.80468,5.37,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.80616,3.77,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.80772,7.03,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.80927,6.04,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.81074,5.01,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.81228,4.75,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.81376,6.94,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.81522,2.71,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.8168,4.55,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.81836,6.75,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.81986,6.94,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.82138,4.34,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.82284,3.58,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.82436,4.64,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.82586,2.87,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.82741,4.4,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.82891,5.27,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.83043,5.85,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.83196,5.55,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.8335,2.93,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.83503,4.06,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.83658,6.71,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.83805,5.37,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.83955,3.79,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.8411,4.59,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.84261,6.24,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.84414,5.11,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.84568,5.3,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.84717,7.1,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.84866,6.79,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.85019,5.02,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.85171,5.64,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.85325,9.43,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.85475,7.07,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.85629,7.12,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.85777,4.57,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.85928,9.08,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.86083,7.17,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.86231,3.81,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.86382,6.58,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.86534,8.05,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.86689,7.06,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.8684,3.88,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.8699,6.85,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.87144,5.67,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.87293,7.22,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.87446,5.5,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.87594,4.41,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.87748,4.59,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.87906,10.4,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.88053,8.3,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.88204,4.15,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.88359,8.95,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.8851,5.71,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.88658,9.17,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.88812,5.75,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.88966,5.16,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.8911,4.92,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.89268,11.66,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.89417,7.2,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.89571,5.92,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.89722,7.19,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.89871,5.04,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.90019,7.47,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.90175,7.24,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.90329,11.04,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.90476,5.3,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.90628,6.0,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.9077,6.32,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.9094,7.21,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.91081,6.79,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.9123,6.8,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453161.91386,5.27,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
